Removed Pin From Net: NetName=NetQ3_1 Pin=R20-1
Removed Pin From Net: NetName=NetQ7_3 Pin=R21-2
Removed Pin From Net: NetName=NetQ5_1 Pin=R22-1
Removed Pin From Net: NetName=NetQ3_1 Pin=R23-2
Removed Pin From Net: NetName=NetQ6_1 Pin=R24-2
Removed Pin From Net: NetName=NetQ5_1 Pin=R25-2
Removed Pin From Net: NetName=NetQ7_1 Pin=R25-2
Removed Pin From Net: NetName=NetQ5_3 Pin=R26-1
Change Footprint: Footprint Not Found FP-SS8050-G-MFG
Change Component Comment : Designator=Q6 Old Comment=MMSS8550-H-TP New Comment=SS8050-G
Change Component Designator: OldDesignator=C21 NewDesignator=C1
Change Component Designator: OldDesignator=R56 NewDesignator=R34
Change Component Designator: OldDesignator=R57 NewDesignator=R35
Change Component Designator: OldDesignator=R58 NewDesignator=R36
Change Component Designator: OldDesignator=R59 NewDesignator=R37
Change Component Designator: OldDesignator=R60 NewDesignator=R38
Change Component Designator: OldDesignator=R61 NewDesignator=R39
Change Component Designator: OldDesignator=R62 NewDesignator=R40
Change Component Designator: OldDesignator=R63 NewDesignator=R41
Change Component Designator: OldDesignator=R64 NewDesignator=R42
Change Component Designator: OldDesignator=R65 NewDesignator=R43
Change Component Designator: OldDesignator=R66 NewDesignator=R44
Change Component Designator: OldDesignator=R67 NewDesignator=R45
Change Component Designator: OldDesignator=R68 NewDesignator=R46
Change Component Designator: OldDesignator=R69 NewDesignator=R47
Change Component Designator: OldDesignator=R70 NewDesignator=R48
Change Component Designator: OldDesignator=R71 NewDesignator=R49
Change Component Designator: OldDesignator=R72 NewDesignator=R50
Change Component Designator: OldDesignator=R73 NewDesignator=R51
Change Component Designator: OldDesignator=R74 NewDesignator=R52
Change Component Designator: OldDesignator=R75 NewDesignator=R53
Change Component Designator: OldDesignator=R76 NewDesignator=R54
Change Component Designator: OldDesignator=R77 NewDesignator=R55
Change Component Designator: OldDesignator=R81 NewDesignator=R56
Change Component Designator: OldDesignator=R82 NewDesignator=R57
Change Component Designator: OldDesignator=R83 NewDesignator=R58
Change Component Designator: OldDesignator=R84 NewDesignator=R59
Change Component Designator: OldDesignator=TP3 NewDesignator=TP10
Change Component Designator: OldDesignator=TP23 NewDesignator=TP1
Change Component Designator: OldDesignator=TP24 NewDesignator=TP2
Change Component Designator: OldDesignator=TP25 NewDesignator=TP3
Change Component Designator: OldDesignator=TP26 NewDesignator=TP4
Change Component Designator: OldDesignator=TP27 NewDesignator=TP5
Change Component Designator: OldDesignator=TP28 NewDesignator=TP6
Change Component Designator: OldDesignator=TP30 NewDesignator=TP7
Change Component Designator: OldDesignator=TP31 NewDesignator=TP8
Change Component Designator: OldDesignator=TP32 NewDesignator=TP9
Change Component Designator: OldDesignator=TP33 NewDesignator=TP11
Change Component Designator: OldDesignator=TP34 NewDesignator=TP12
Change Component Designator: OldDesignator=TP35 NewDesignator=TP13
Change Component Designator: OldDesignator=TP36 NewDesignator=TP14
Change Component Designator: OldDesignator=TP37 NewDesignator=TP15
Change Component Designator: OldDesignator=TP38 NewDesignator=TP16
Change Component Designator: OldDesignator=TP39 NewDesignator=TP17
Change Component Designator: OldDesignator=TP41 NewDesignator=TP18
Change Component Designator: OldDesignator=TP42 NewDesignator=TP19
Change Component Designator: OldDesignator=TP43 NewDesignator=TP20
Change Component Designator: OldDesignator=TP44 NewDesignator=TP21
Change Component Designator: OldDesignator=TP45 NewDesignator=TP22
Change Component Designator: OldDesignator=TP46 NewDesignator=TP24
Change Component Designator: OldDesignator=TP47 NewDesignator=TP25
Change Component Designator: OldDesignator=TP48 NewDesignator=TP26
Change Component Designator: OldDesignator=TP49 NewDesignator=TP23
Change Component Designator: OldDesignator=TP50 NewDesignator=TP27
Change Component Designator: OldDesignator=TP51 NewDesignator=TP28
Change Component Designator: OldDesignator=U5 NewDesignator=U4
Change Component Designator: OldDesignator=U6 NewDesignator=U5
Change Component Designator: OldDesignator=U7 NewDesignator=U6
Change Component Designator: OldDesignator=U8 NewDesignator=U7
Change Component Designator: OldDesignator=U9 NewDesignator=U8
Change Component Designator: OldDesignator=U10 NewDesignator=U9
Change Component Designator: OldDesignator=VD13 NewDesignator=VD1
Change Component Designator: OldDesignator=X7 NewDesignator=X8
Change Component Designator: OldDesignator=X8 NewDesignator=X9
Change Component Designator: OldDesignator=X9 NewDesignator=X7
Change Managed Component Library Link : Designator=Q6 Old VaultGUID=B7D15EC3-160A-466F-A46C-7801FE6295A7 New VaultGUID=B7D15EC3-160A-466F-A46C-7801FE6295A7 Old ItemGUID=7E071ABA-24FA-4008-9970-AB33E7DCC0CA New ItemGUID=5F61B201-018A-4095-B124-0D21E8356FC7 Old RevisionGUID=8FE670D8-3E38-48B7-88B3-866A52E43BD5 New RevisionGUID=887F140C-C63F-413C-BF5E-E71EA6595A28
Change component parameters: Designator = "Q6" ("Q6"); Footprint = "FP-SOT-23-IPC_B"; UniqueID = "\NNIBJFYH" ("\NNIBJFYH")
Change component parameters (AddParameter): Name = "Case/Package"; Value = "TO-236-3"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Collector Emitter Breakdown Voltage"; Value = "25V"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Collector Emitter Voltage (VCEO)"; Value = "400mV"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Max Breakdown Voltage"; Value = "25V"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Max Collector Current"; Value = "1.5A"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Max Power Dissipation"; Value = "300mW"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Mount"; Value = "Surface Mount"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Packaging"; Value = "Tape and Reel"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "RoHS Compliant"; Value = "Yes"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Transition Frequency"; Value = "100MHz"; VariantName = "[No Variations]"
Add Component: Footprint Not Found FP-SOT-23-IPC_B
Add Component: Footprint Not Found FP-SS8050-G-MFG
Add Component: Footprint Not Found FP-SS8050-G-MFG
Add Component: Footprint Not Found FP-SOT-23-IPC_B
Add Component: Footprint Not Found FP-SS8050-G-MFG
Add Component: Footprint Not Found FP-SOT-23-IPC_B
Add Component: Footprint Not Found FP-SOT-23-IPC_B
Add Component: Footprint Not Found FP-SS8050-G-MFG
Add Component: Footprint Not Found FP-SS8050-G-MFG
Add Component: Footprint Not Found FP-SOT-23-IPC_B
Add Component: Footprint Not Found FP-SOT-23-IPC_B
Add Component: Footprint Not Found FP-SS8050-G-MFG
Add Component: Footprint Not Found FP-SS8050-G-MFG
Add Component: Footprint Not Found FP-SOT-23-IPC_B
Add Pin To Net: Unknown Pin: Pin Q1-2
Add Pin To Net: Unknown Pin: Pin Q2-3
Add Pin To Net: Unknown Pin: Pin Q3-1
Add Pin To Net: Unknown Pin: Pin Q3-2
Add Pin To Net: Unknown Pin: Pin Q3-3
Add Pin To Net: Unknown Pin: Pin Q4-3
Added Pin To Net: NetName=NetQ5_1 Pin=Q5-1
Added Pin To Net: NetName=+24V Pin=Q5-2
Added Pin To Net: NetName=NetQ5_3 Pin=Q5-3
Added Pin To Net: NetName=NetQ6_1 Pin=Q6-1
Added Pin To Net: NetName=+24V Pin=Q6-3
Add Pin To Net: Unknown Pin: Pin Q7-1
Add Pin To Net: Unknown Pin: Pin Q7-2
Add Pin To Net: Unknown Pin: Pin Q7-3
Add Pin To Net: Unknown Pin: Pin Q8-1
Add Pin To Net: Unknown Pin: Pin Q8-3
Add Pin To Net: Unknown Pin: Pin Q9-2
Add Pin To Net: Unknown Pin: Pin Q10-3
Add Pin To Net: Unknown Pin: Pin Q11-2
Add Pin To Net: Unknown Pin: Pin Q12-3
Add Pin To Net: Unknown Pin: Pin Q13-2
Add Pin To Net: Unknown Pin: Pin Q14-3
Add Pin To Net: Unknown Pin: Pin Q15-2
Add Pin To Net: Unknown Pin: Pin Q16-3
Added Pin To Net: NetName=NetQ3_1 Pin=R3-2
Added Pin To Net: NetName=NetQ7_3 Pin=R6-1
Added Pin To Net: NetName=NetQ5_1 Pin=R6-2
Added Pin To Net: NetName=NetQ7_1 Pin=R8-2
Added Pin To Net: NetName=NetQ6_1 Pin=R9-1
Added Pin To Net: NetName=NetQ5_3 Pin=R9-2
Added Pin To Net: NetName=NetQ6_1 Pin=R10-2
Change Net Name : Old Net Name=NetC25_1 New Net Name=NetC4_1
Change Net Name : Old Net Name=NetC26_1 New Net Name=NetC8_1
Change Net Name : Old Net Name=NetC27_1 New Net Name=NetC6_1
Change Net Name : Old Net Name=NetC28_1 New Net Name=NetC7_1
Change Net Name : Old Net Name=NetC33_2 New Net Name=NetC13_2
Change Net Name : Old Net Name=NetC34_2 New Net Name=NetC14_2
Change Net Name : Old Net Name=NetC39_1 New Net Name=NetC19_1
Change Net Name : Old Net Name=NetC39_2 New Net Name=NetC19_2
Change Net Name : Old Net Name=NetC40_1 New Net Name=NetC20_1
Change Net Name : Old Net Name=NetC40_2 New Net Name=NetC20_2
Change Net Name : Old Net Name=NetC41_2 New Net Name=NetC21_2
Change Net Name : Old Net Name=NetC42_2 New Net Name=NetC22_2
Change Net Name : Old Net Name=NetC44_2 New Net Name=NetC24_2
Change Net Name : Old Net Name=NetC46_1 New Net Name=NetC26_1
Change Net Name : Old Net Name=NetC46_2 New Net Name=NetC26_2
Change Net Name : Old Net Name=NetC47_1 New Net Name=NetC27_1
Change Net Name : Old Net Name=NetC47_2 New Net Name=NetC27_2
Change Net Name : Old Net Name=NetC48_2 New Net Name=NetC29_2
Change Net Name : Old Net Name=NetC49_2 New Net Name=NetC31_2
Change Net Name : Old Net Name=NetC50_2 New Net Name=NetC32_2
Change Net Name : Old Net Name=NetC52_2 New Net Name=NetC34_2
Change Net Name : Old Net Name=NetC53_2 New Net Name=NetC35_2
Change Net Name : Old Net Name=NetD2_1 New Net Name=NetD1_1
Change Net Name : Old Net Name=NetD3_1 New Net Name=NetD2_1
Change Net Name : Old Net Name=NetD4_1 New Net Name=NetD3_1
Change Net Name : Old Net Name=NetL9_1 New Net Name=NetL1_1
Change Net Name : Old Net Name=NetR43_2 New Net Name=NetR21_2
Change Net Name : Old Net Name=NetR46_1 New Net Name=NetR24_1
Change Net Name : Old Net Name=NetR47_1 New Net Name=NetR25_1
Change Net Name : Old Net Name=NetR49_2 New Net Name=NetR27_2
Change Net Name : Old Net Name=NetR50_2 New Net Name=NetR28_2
Change Net Name : Old Net Name=NetR51_2 New Net Name=NetR29_2
Change Net Name : Old Net Name=NetR52_2 New Net Name=NetR30_2
Change Net Name : Old Net Name=NetR53_2 New Net Name=NetR31_2
Change Net Name : Old Net Name=NetR54_2 New Net Name=NetR32_2
Change Net Name : Old Net Name=NetR59_1 New Net Name=NetR37_1
Change Net Name : Old Net Name=NetR64_1 New Net Name=NetR42_1
Change Net Name : Old Net Name=NetR65_1 New Net Name=NetR43_1
Change Net Name : Old Net Name=NetR70_1 New Net Name=NetR48_1
Change Net Name : Old Net Name=NetR74_1 New Net Name=NetR52_1
Change Net Name : Old Net Name=NetR77_1 New Net Name=NetR55_1
Added Pin To Net: NetName=NetQ1_1 Pin=R1-2
Added Net: Name=NetQ1_1
Added Pin To Net: NetName=NetQ1_3 Pin=R4-2
Added Net: Name=NetQ1_3
Added Pin To Net: NetName=NetQ2_1 Pin=R4-1
Added Pin To Net: NetName=NetQ2_1 Pin=R5-2
Added Net: Name=NetQ2_1
Added Pin To Net: NetName=NetQ2_2 Pin=R2-2
Added Net: Name=NetQ2_2
Added Pin To Net: NetName=NetQ6_2 Pin=Q6-2
Added Pin To Net: NetName=NetQ6_2 Pin=R7-2
Added Net: Name=NetQ6_2
Added Pin To Net: NetName=NetQ9_1 Pin=R11-2
Added Net: Name=NetQ9_1
Added Pin To Net: NetName=NetQ9_3 Pin=R14-2
Added Net: Name=NetQ9_3
Added Pin To Net: NetName=NetQ10_1 Pin=R14-1
Added Pin To Net: NetName=NetQ10_1 Pin=R15-2
Added Net: Name=NetQ10_1
Added Pin To Net: NetName=NetQ10_2 Pin=R12-2
Added Net: Name=NetQ10_2
Added Pin To Net: NetName=NetQ11_1 Pin=R13-2
Added Net: Name=NetQ11_1
Added Pin To Net: NetName=NetQ11_3 Pin=R11-1
Added Net: Name=NetQ11_3
Added Pin To Net: NetName=NetQ13_1 Pin=R16-2
Added Net: Name=NetQ13_1
Added Pin To Net: NetName=NetQ13_3 Pin=R19-2
Added Net: Name=NetQ13_3
Added Pin To Net: NetName=NetQ14_1 Pin=R19-1
Added Pin To Net: NetName=NetQ14_1 Pin=R20-2
Added Net: Name=NetQ14_1
Added Pin To Net: NetName=NetQ14_2 Pin=R17-2
Added Net: Name=NetQ14_2
Added Pin To Net: NetName=NetQ15_1 Pin=R18-2
Added Net: Name=NetQ15_1
Added Pin To Net: NetName=NetQ15_3 Pin=R16-1
Added Net: Name=NetQ15_3
Added Member To Class: ClassName=PWM_CONTROLLER_nverter_540VDC_V3 Member=Component C1 CAP-POLAR
Added Member To Class: ClassName=PWM_CONTROLLER_nverter_540VDC_V3 Member=Component C2 100nF
Added Member To Class: ClassName=PWM_CONTROLLER_nverter_540VDC_V3 Member=Component C3 0.47uF
Added Member To Class: ClassName=PWM_CONTROLLER_nverter_540VDC_V3 Member=Component C4 470pF
Added Member To Class: ClassName=PWM_CONTROLLER_nverter_540VDC_V3 Member=Component C5 CAP-POLAR
Added Member To Class: ClassName=PWM_CONTROLLER_nverter_540VDC_V3 Member=Component C6 CAP-POLAR
Added Member To Class: ClassName=PWM_CONTROLLER_nverter_540VDC_V3 Member=Component C7 CAP-POLAR
Added Member To Class: ClassName=PWM_CONTROLLER_nverter_540VDC_V3 Member=Component C8 CAP-POLAR
Added Member To Class: ClassName=PWM_CONTROLLER_nverter_540VDC_V3 Member=Component C9 0.1uF
Added Member To Class: ClassName=PWM_CONTROLLER_nverter_540VDC_V3 Member=Component C10 CAP-POLAR
Added Member To Class: ClassName=PWM_CONTROLLER_nverter_540VDC_V3 Member=Component C11 0.47uF
Added Member To Class: ClassName=PWM_CONTROLLER_nverter_540VDC_V3 Member=Component C12 0.1uF
Added Member To Class: ClassName=PWM_CONTROLLER_nverter_540VDC_V3 Member=Component C13 47uF_16V
Added Member To Class: ClassName=PWM_CONTROLLER_nverter_540VDC_V3 Member=Component C14 1uF
Added Member To Class: ClassName=PWM_CONTROLLER_nverter_540VDC_V3 Member=Component C15 0.1uF
Added Member To Class: ClassName=PWM_CONTROLLER_nverter_540VDC_V3 Member=Component C16 0.1uF
Added Member To Class: ClassName=PWM_CONTROLLER_nverter_540VDC_V3 Member=Component C17 0.1uF
Added Member To Class: ClassName=PWM_CONTROLLER_nverter_540VDC_V3 Member=Component C18 0.1uF
Added Member To Class: ClassName=PWM_CONTROLLER_nverter_540VDC_V3 Member=Component C19 0.1uF
Added Member To Class: ClassName=PWM_CONTROLLER_nverter_540VDC_V3 Member=Component C20 0.1uF
Added Member To Class: ClassName=PWM_CONTROLLER_nverter_540VDC_V3 Member=Component C21 1000pF
Added Member To Class: ClassName=PWM_CONTROLLER_nverter_540VDC_V3 Member=Component C22 1000pF
Added Member To Class: ClassName=PWM_CONTROLLER_nverter_540VDC_V3 Member=Component C23 0.1uF
Added Member To Class: ClassName=PWM_CONTROLLER_nverter_540VDC_V3 Member=Component C24 0.1uF
Added Member To Class: ClassName=PWM_CONTROLLER_nverter_540VDC_V3 Member=Component C25 0.1uF
Added Member To Class: ClassName=PWM_CONTROLLER_nverter_540VDC_V3 Member=Component C26 0.1uF
Added Member To Class: ClassName=PWM_CONTROLLER_nverter_540VDC_V3 Member=Component C27 0.1uF
Added Member To Class: ClassName=PWM_CONTROLLER_nverter_540VDC_V3 Member=Component C28 CAP-POLAR
Added Member To Class: ClassName=PWM_CONTROLLER_nverter_540VDC_V3 Member=Component C29 1000pF
Added Member To Class: ClassName=PWM_CONTROLLER_nverter_540VDC_V3 Member=Component C30 0.1uF
Added Member To Class: ClassName=PWM_CONTROLLER_nverter_540VDC_V3 Member=Component C31 1000pF
Added Member To Class: ClassName=PWM_CONTROLLER_nverter_540VDC_V3 Member=Component C32 22pF
Added Member To Class: ClassName=PWM_CONTROLLER_nverter_540VDC_V3 Member=Component C33 0.1uF
Added Member To Class: ClassName=PWM_CONTROLLER_nverter_540VDC_V3 Member=Component C34 22pF
Added Member To Class: ClassName=PWM_CONTROLLER_nverter_540VDC_V3 Member=Component C35 0.1uF
Added Member To Class: ClassName=PWM_CONTROLLER_nverter_540VDC_V3 Member=Component D1 LED
Added Member To Class: ClassName=PWM_CONTROLLER_nverter_540VDC_V3 Member=Component D2 151031YS06000
Added Member To Class: ClassName=PWM_CONTROLLER_nverter_540VDC_V3 Member=Component D3 151031YS06000
Added Member To Class: ClassName=PWM_CONTROLLER_nverter_540VDC_V3 Member=Component J1 SWR25X-NRTC-S06-ST-BA
Added Member To Class: ClassName=PWM_CONTROLLER_nverter_540VDC_V3 Member=Component JE1 Jumper
Added Member To Class: ClassName=PWM_CONTROLLER_nverter_540VDC_V3 Member=Component L1 1000µH, 0.3A
Added Member To Class: ClassName=PWM_CONTROLLER_nverter_540VDC_V3 Member=Component L2 1000µH, 0.3A
Added Member To Class: ClassName=PWM_CONTROLLER_nverter_540VDC_V3 Member=Component L3 1000µH, 0.3A
Added Member To Class: ClassName=PWM_CONTROLLER_nverter_540VDC_V3 Member=Component L4 1000µH, 0.3A
Added Member To Class: ClassName=PWM_CONTROLLER_nverter_540VDC_V3 Member=Component P1 691701530003B
Add Class Member: Failed to add class member : Component Q1 MMSS8550-H-TP
Add Class Member: Failed to add class member : Component Q2 SS8050-G
Add Class Member: Failed to add class member : Component Q3 SS8050-G
Add Class Member: Failed to add class member : Component Q4 MMSS8550-H-TP
Added Member To Class: ClassName=PWM_CONTROLLER_nverter_540VDC_V3 Member=Component Q5 MMSS8550-H-TP
Added Member To Class: ClassName=PWM_CONTROLLER_nverter_540VDC_V3 Member=Component Q6 SS8050-G
Add Class Member: Failed to add class member : Component Q7 SS8050-G
Add Class Member: Failed to add class member : Component Q8 MMSS8550-H-TP
Add Class Member: Failed to add class member : Component Q9 MMSS8550-H-TP
Add Class Member: Failed to add class member : Component Q10 SS8050-G
Add Class Member: Failed to add class member : Component Q11 SS8050-G
Add Class Member: Failed to add class member : Component Q12 MMSS8550-H-TP
Add Class Member: Failed to add class member : Component Q13 MMSS8550-H-TP
Add Class Member: Failed to add class member : Component Q14 SS8050-G
Add Class Member: Failed to add class member : Component Q15 SS8050-G
Add Class Member: Failed to add class member : Component Q16 MMSS8550-H-TP
Added Member To Class: ClassName=PWM_CONTROLLER_nverter_540VDC_V3 Member=Component R1 10K
Added Member To Class: ClassName=PWM_CONTROLLER_nverter_540VDC_V3 Member=Component R2 100
Added Member To Class: ClassName=PWM_CONTROLLER_nverter_540VDC_V3 Member=Component R3 10K
Added Member To Class: ClassName=PWM_CONTROLLER_nverter_540VDC_V3 Member=Component R4 100
Added Member To Class: ClassName=PWM_CONTROLLER_nverter_540VDC_V3 Member=Component R5 2K
Added Member To Class: ClassName=PWM_CONTROLLER_nverter_540VDC_V3 Member=Component R6 10K
Added Member To Class: ClassName=PWM_CONTROLLER_nverter_540VDC_V3 Member=Component R7 100
Added Member To Class: ClassName=PWM_CONTROLLER_nverter_540VDC_V3 Member=Component R8 10K
Added Member To Class: ClassName=PWM_CONTROLLER_nverter_540VDC_V3 Member=Component R9 100
Added Member To Class: ClassName=PWM_CONTROLLER_nverter_540VDC_V3 Member=Component R10 2K
Added Member To Class: ClassName=PWM_CONTROLLER_nverter_540VDC_V3 Member=Component R11 10K
Added Member To Class: ClassName=PWM_CONTROLLER_nverter_540VDC_V3 Member=Component R12 100
Added Member To Class: ClassName=PWM_CONTROLLER_nverter_540VDC_V3 Member=Component R13 10K
Added Member To Class: ClassName=PWM_CONTROLLER_nverter_540VDC_V3 Member=Component R14 100
Added Member To Class: ClassName=PWM_CONTROLLER_nverter_540VDC_V3 Member=Component R15 2K
Added Member To Class: ClassName=PWM_CONTROLLER_nverter_540VDC_V3 Member=Component R16 10K
Added Member To Class: ClassName=PWM_CONTROLLER_nverter_540VDC_V3 Member=Component R17 100
Added Member To Class: ClassName=PWM_CONTROLLER_nverter_540VDC_V3 Member=Component R18 10K
Added Member To Class: ClassName=PWM_CONTROLLER_nverter_540VDC_V3 Member=Component R19 100
Added Member To Class: ClassName=PWM_CONTROLLER_nverter_540VDC_V3 Member=Component R20 2K
Added Member To Class: ClassName=PWM_CONTROLLER_nverter_540VDC_V3 Member=Component R21 300K
Added Member To Class: ClassName=PWM_CONTROLLER_nverter_540VDC_V3 Member=Component R22 10K
Added Member To Class: ClassName=PWM_CONTROLLER_nverter_540VDC_V3 Member=Component R23 10K
Added Member To Class: ClassName=PWM_CONTROLLER_nverter_540VDC_V3 Member=Component R24 10K
Added Member To Class: ClassName=PWM_CONTROLLER_nverter_540VDC_V3 Member=Component R25 10K
Added Member To Class: ClassName=PWM_CONTROLLER_nverter_540VDC_V3 Member=Component R26 10K
Added Member To Class: ClassName=PWM_CONTROLLER_nverter_540VDC_V3 Member=Component R27 0.33
Added Member To Class: ClassName=PWM_CONTROLLER_nverter_540VDC_V3 Member=Component R28 100
Added Member To Class: ClassName=PWM_CONTROLLER_nverter_540VDC_V3 Member=Component R29 100
Added Member To Class: ClassName=PWM_CONTROLLER_nverter_540VDC_V3 Member=Component R30 3.8K
Added Member To Class: ClassName=PWM_CONTROLLER_nverter_540VDC_V3 Member=Component R31 10K
Added Member To Class: ClassName=PWM_CONTROLLER_nverter_540VDC_V3 Member=Component R32 220
Added Member To Class: ClassName=PWM_CONTROLLER_nverter_540VDC_V3 Member=Component R33 10K
Added Member To Class: ClassName=PWM_CONTROLLER_nverter_540VDC_V3 Member=Component R34 10K
Added Member To Class: ClassName=PWM_CONTROLLER_nverter_540VDC_V3 Member=Component R35 1.2K
Added Member To Class: ClassName=PWM_CONTROLLER_nverter_540VDC_V3 Member=Component R36 10K
Added Member To Class: ClassName=PWM_CONTROLLER_nverter_540VDC_V3 Member=Component R37 220
Added Member To Class: ClassName=PWM_CONTROLLER_nverter_540VDC_V3 Member=Component R38 10K
Added Member To Class: ClassName=PWM_CONTROLLER_nverter_540VDC_V3 Member=Component R39 10K
Added Member To Class: ClassName=PWM_CONTROLLER_nverter_540VDC_V3 Member=Component R40 10K
Added Member To Class: ClassName=PWM_CONTROLLER_nverter_540VDC_V3 Member=Component R41 10K
Added Member To Class: ClassName=PWM_CONTROLLER_nverter_540VDC_V3 Member=Component R42 10K
Added Member To Class: ClassName=PWM_CONTROLLER_nverter_540VDC_V3 Member=Component R43 220
Added Member To Class: ClassName=PWM_CONTROLLER_nverter_540VDC_V3 Member=Component R44 10K
